Year,Link,Title,Authors,Attachment
2019,https://indico.cern.ch/event/773049/contributions/3474759/,A deep neural network method for analyzing the CMS High Granularity Calorimeter (HGCAL) events,"Gilles Grasseau, Abhinav Kumar, Andrea Sartirana, Artur Lobanov, Florian Beaudette, Pierre Ouannes, ",https://indico.cern.ch/event/773049/contributions/3474759/attachments/1935965/3211524/CHEP-19-HGCAL2D-v2.pdf
2019,https://indico.cern.ch/event/773049/contributions/3474849/,"Development of a Versatile, Full-Featured Search Functionality for Indico","Ofer Rind, Penelope Constanta, Jose Caballero Bejar, Pedro Ferreira, Pablo Panero, Adrian Mönnich, ",https://indico.cern.ch/event/773049/contributions/3474849/attachments/1936837/3209996/CHEP2019_indicoCollaboration.pdf
2019,https://indico.cern.ch/event/773049/contributions/3473356/,Evolution of the CMS Global Submission Infrastructure for the HL-LHC Era,"Antonio Perez-Calero Yzquierdo, ",https://indico.cern.ch/event/773049/contributions/3473356/attachments/1937694/3211746/CMS_SubInf_Evol_CHEP2019.pdf
2019,https://indico.cern.ch/event/773049/contributions/3474324/,FELIX: commissioning the new detector interface for the ATLAS trigger and readout system,"William Panduro Vazquez, ",https://indico.cern.ch/event/773049/contributions/3474324/attachments/1937736/3211828/FELIX_CHEP_2019_WPV.pdf
2019,https://indico.cern.ch/event/773049/contributions/3474467/,"Jiskefet, a bookkeeping application for ALICE","Marten Teitsma, Vasco Chibante Barroso, Pascal Boeschoten, Patrick Hendriks, ",https://indico.cern.ch/event/773049/contributions/3474467/attachments/1931762/3211521/chep2019_jiskefet_presentation.pdf
2019,https://indico.cern.ch/event/773049/contributions/3476191/,The F.A.S.T. toolset: Using YAML to make tables out of trees,"Benjamin Krikler, Lukasz Kreczko, Olivier Davignon, Jacob Thomas Linacre, ",https://indico.cern.ch/event/773049/contributions/3476191/attachments/1937639/3211616/191104__The_FAST-HEP_toolkit__CHEP19-1.pdf
2019,https://indico.cern.ch/event/773049/contributions/3474828/,Using HEP workloads to optimize requirements for procurement of a future HPC facility,"Roel Aaij, Coen Schrijvers, Maithili Kalamkar Stam, ",https://indico.cern.ch/event/773049/contributions/3474828/attachments/1937675/3235608/raaij_HOSS_v2.pdf
2019,https://indico.cern.ch/event/773049/contributions/3473270/,Using OpenMP for HEP Framework Algorithm Scheduling,"Christopher Jones, ",https://indico.cern.ch/event/773049/contributions/3473270/attachments/1932208/3211085/OpenMP_CHEP_2019.pdf
2019,https://indico.cern.ch/event/773049/contributions/3473823/,WLCG Networks: Update on Monitoring and Analytics,"Shawn Mc Kee, Brian Paul Bockelman, Ilija Vukotic, Marian Babik, Derek John Weitzel, Marian Zvada, Edgar Fajardo Hernandez, Robert Gardner, ",https://indico.cern.ch/event/773049/contributions/3473823/attachments/1937475/3213791/CHEP_2019_OSG_WLCG_Networking_Update.pdf
2019,https://indico.cern.ch/event/773049/contributions/3473309/,Configuration and scheduling of the LHCb trigger application,"Rosen Matev, Niklas Nolte, Alex Pearce, ",https://indico.cern.ch/event/773049/contributions/3473309/attachments/1937519/3211534/CHEP_configuration_talk_1.pdf
2019,https://indico.cern.ch/event/773049/contributions/3474830/,Deep Learning for HEP on HPC at NERSC,"Wahid Bhimji, Steven Farrell, Mustafa Mustafa, ",https://indico.cern.ch/event/773049/contributions/3474830/attachments/1935970/3211748/CHEP2019-NERSC-DL.pdf
2019,https://indico.cern.ch/event/773049/contributions/3474427/,Development of the JUNO Conditions Data Management System,"Hongmei Zhang, Jiaheng Zou, Qiumei Ma, Tao Lin, Weidong Li, Wenhao Huang, Wenshuai Wang, Xiaomei Zhang, Xingtao Huang, Ziyan Deng, ",https://indico.cern.ch/event/773049/contributions/3474427/attachments/1936003/3211876/CHEP2019_Database_v3.pdf
2019,https://indico.cern.ch/event/773049/contributions/3473378/,Efficient Iterative Calibration on the Grid using iLCDirac,"Oleksandr Viazlo, Andre Sailer, ",https://indico.cern.ch/event/773049/contributions/3473378/attachments/1937721/3211794/191104_ilcdirac_calibration_chep19.pdf
2019,https://indico.cern.ch/event/773049/contributions/3474851/,Evolution of the CERNBox platform to support collaborative applications and MALT,"Hugo Gonzalez Labrador, Giuseppe Lo Presti, Esteban Puentes, Piotr Jan Seweryn, Sebastien Dellabella, Jakub Moscicki, Michal Kwiatek, ",https://indico.cern.ch/event/773049/contributions/3474851/attachments/1937703/3211810/20190528_CHEP-CBOXMALT.pdf
2019,https://indico.cern.ch/event/773049/contributions/3474756/,GRAAL: A novel package to reconstruct data of triple-GEM detectors,"Gianluigi Cibinetto, Riccardo Farinelli, Isabella Garzia, Lia Lavezzi, Stefano Spataro, ",https://indico.cern.ch/event/773049/contributions/3474756/attachments/1931836/3211583/20191024_GRAAL_v4.pdf
2019,https://indico.cern.ch/event/773049/contributions/3476050/,High-dimensional data visualisation with the grand tour,"Ursula Laa, ",
2019,https://indico.cern.ch/event/773049/contributions/3474332/,Integration of custom DAQ Electronics in a SCADA Framework,"Luis Granado Cardoso, Clara Gaspar, Joao Vitor Viana Barbosa, Federico Alessio, ",https://indico.cern.ch/event/773049/contributions/3474332/attachments/1936183/3208605/20191104_CHEP2019_Integration_of_custom_DAQ_Electronics_in_a_SCADA_Framework.pdf
2019,https://indico.cern.ch/event/773049/contributions/3473837/,WLCG Dashboards with Unified Monitoring,"Alberto Aimar, Asier Aguado Corman, Borja Garrido Bear, Diogo Lima Nicolau, Gonzalo Menendez Borge, Luca Magnoni, Nikolay Tsvetkov, Pedro Andrade, Simone Brundu, ",https://indico.cern.ch/event/773049/contributions/3473837/attachments/1937323/3211544/2019-11-04_MONIT_CHEP2019.pdf
2019,https://indico.cern.ch/event/773049/contributions/3473255/,Allen: A software framework for the GPU High Level Trigger 1 of LHCb,"Daniel Hugo Campora Perez, ",https://indico.cern.ch/event/773049/contributions/3473255/attachments/1934746/3209629/dcampora_chep2019.pdf
2019,https://indico.cern.ch/event/773049/contributions/3474436/,Evaluation of the ATLAS model for remote access to database resident information for LHC Run 3,"Elizabeth Gallas, Gancho Dimitrov, ",https://indico.cern.ch/event/773049/contributions/3474436/attachments/1932242/3211614/191104_CHEP2019_ATLAS_DB_Dist_final.pdf
2019,https://indico.cern.ch/event/773049/contributions/3476158/,Faster RooFitting: Automated Parallel Computation of Collaborative Statistical Models,"Patrick Bos, Wouter Verkerke, Stephan Hageboeck, Vince Croft, Carsten Daniel Burgard, Inti Pelupessy, Jisk Attema, ",https://indico.cern.ch/event/773049/contributions/3476158/attachments/1937744/3211840/faster_roofitting.cburgard.pdf
2019,https://indico.cern.ch/event/773049/contributions/3473847/,Large Elasticsearch cluster management,"Pablo Saiz, Ulrich Schwickerath, ",https://indico.cern.ch/event/773049/contributions/3473847/attachments/1937553/3211740/CERN_16-9.pdf
2019,https://indico.cern.ch/event/773049/contributions/3473379/,New developments in cost modeling for the LHC computing,"Andrea Sciabà, Jose Flix Molina, Markus Schulz, WLCG Cost and Performance Modeling Working Group, ",https://indico.cern.ch/event/773049/contributions/3473379/attachments/1937592/3211527/Cost_model_CHEP2019.pdf
2019,https://indico.cern.ch/event/773049/contributions/3474857/,Operating the Belle II Collaborative Services and Tools,"Andreas Gellrich, ",https://indico.cern.ch/event/773049/contributions/3474857/attachments/1937472/3211246/chep2019_belle2_talk-554.pdf
2019,https://indico.cern.ch/event/773049/contributions/3474754/,Particle identification algorithms for the Panda Barrel DIRC,"Roman Dzhygadlo, PANDA Cherenkov Group, ",https://indico.cern.ch/event/773049/contributions/3474754/attachments/1936765/3209803/chep19_416_rdzhygadlo.pdf
2019,https://indico.cern.ch/event/773049/contributions/3474335/,Zero-deadtime processing in beta spectroscopy for measurement of the non-zero neutrino mass,"Benjamin LaRoque, ",https://indico.cern.ch/event/773049/contributions/3474335/attachments/1937321/3210951/CHEP2019_LaRoque_zero_deadtime.pdf
2019,https://indico.cern.ch/event/773049/contributions/3474834/,"""Physics of Data"", an innovative master programme in Physics","Marco Zanetti, ",https://indico.cern.ch/event/773049/contributions/3474834/attachments/1937707/3211774/CHEP19_PoD_UniPD.pdf
