Year,Link,Title,Authors,Attachment
2021,https://indico.cern.ch/event/948465/contributions/4324198/,Daisy: Data analysis integrated software system for X-ray experiments,"Haolai Tian, yu hu, ling Li, Zhibin Liu, Qiulan Huang, Yi Zhang, Hao Hu, Qi Fazhi, ",https://indico.cern.ch/event/948465/contributions/4324198/attachments/2246041/3809068/HEPS-tianhl-20210518.pdf
2021,https://indico.cern.ch/event/948465/contributions/4324203/,Evaluation of a high-performance storage buffer with 3D XPoint devices for the DUNE data acquisition system,"Adam Abed Abud, Alessandro Thea, Brett Viren, Carlos Chavez, Eric Flumerfelt, Giovanna Lehmann Miotto, John Freeman, Kurt Biery, Marco Roda, Pengfei Ding, Philip Rodrigues, Roland Sipos, ",https://indico.cern.ch/event/948465/contributions/4324203/attachments/2245525/3808042/Adam_Abed_Abud_vCHEP_Micron.pdf
2021,https://indico.cern.ch/event/948465/contributions/4324199/,The Controls and Configuration Software of the ATLAS Data Acquisition System: evolution towards LHC Run 3,"Andrei Kazarov, Adrian Chitan, Andrei Kazymov, Alina Corso Radu, Giuseppe Avolio, Igor Aleksandrov, Igor Soloviev, Matei Vasile, Mikhail Mineev, ",https://indico.cern.ch/event/948465/contributions/4324199/attachments/2242682/3808389/CCSWEvolutionRun2to3_v3.pdf
2021,https://indico.cern.ch/event/948465/contributions/4323812/,Deep learning based low-dose synchrotron radiation CT reconstruction,"Ling Li, Yu Hu, ",https://indico.cern.ch/event/948465/contributions/4323812/attachments/2245604/3808187/Deep%20learning%20based%20low-dose%20synchrotron%20radiation%20CT%20reconstruction.pdf
2021,https://indico.cern.ch/event/948465/contributions/4323904/,"Design of a Resilient, High-Throughput, Persistent Storage System for the ATLAS Phase-II DAQ System","Adam Abed Abud, Matias Alejandro Bonaventura, Edoardo Maria Farina, Fabrice Le Goff, ",https://indico.cern.ch/event/948465/contributions/4323904/attachments/2245103/3807327/vCHEP2021%20-%20ATLAS%20DAQ%20PhaseII%20(5).pdf
2021,https://indico.cern.ch/event/948465/contributions/4324201/,Development of the Safety System for the Inner Tracking System of the ALICE Experiment,"Patricia Mendez Lorenzo, Xavier Pons, Pascal Herve Blanc, ",https://indico.cern.ch/event/948465/contributions/4324201/attachments/2240079/3807260/chep2021_talk_aliceITS.pdf
2021,https://indico.cern.ch/event/948465/contributions/4324161/,Readable and efficient HEP data analysis with bamboo,"Pieter David, ",https://indico.cern.ch/event/948465/contributions/4324161/attachments/2245191/3809138/bamboo_vCHEP2021.pdf
2021,https://indico.cern.ch/event/948465/contributions/4324125/,Studies of GEANT4 performance for different ATLAS detector geometries and code compilation methods,"Caterina Marcon, Oxana Smirnova, Benjamin Morgan, Einar Alfred Elen, Jessica Rebecca Madeira, David Smith, ",https://indico.cern.ch/event/948465/contributions/4324125/attachments/2245248/3807572/ATL-COM-SOFT-2021-034.pdf
2021,https://indico.cern.ch/event/948465/contributions/4324126/,CMS Full Simulation for Run 3,"Vladimir Ivantchenko, Sunanda Banerjee, Gabrielle Hugo, Sergio Lo Meo, Ianna Osborne, Kevin Pedro, Danilo Piparo, Dmitry Sorokin, Phat Srimanobhas, Carl Vuosalo, ",https://indico.cern.ch/event/948465/contributions/4324126/attachments/2245418/3808513/CMSFullSim.pdf
2021,https://indico.cern.ch/event/948465/contributions/4324006/,Enabling interoperable data and application services in a federated ScienceMesh,"Ishank Arora, Samuel Alfageme Sainz, Hugo Gonzalez Labrador, Jakub Moscicki, Pedro Ferreira, ",https://indico.cern.ch/event/948465/contributions/4324006/attachments/2244098/3805435/CHEP_2021_ScienceMesh.pdf
2021,https://indico.cern.ch/event/948465/contributions/4324147/,Intelligent compression for synchrotron radiation source image,"Shiyuan Fu, Lu Wang, Yaodong Cheng, Gang Chen, ",https://indico.cern.ch/event/948465/contributions/4324147/attachments/2245410/3807844/Intelligent_Compression_for_Synchrotron_Radiation_Source_Image.pdf
2021,https://indico.cern.ch/event/948465/contributions/4324164/,"Recent advances in ADL, CutLang and adl2tnm","Gokhan Unel, Sezen Sekmen, Harrison Prosper, Arpon Paul, ",https://indico.cern.ch/event/948465/contributions/4324164/attachments/2245537/3808066/vCHEP-unel-2021.pdf
2021,https://indico.cern.ch/event/948465/contributions/4323819/,Understanding ATLAS infrastructure behaviour with an Expert System,"Ignacio Asensi Tortajada, Carlos Solans Sanchez, Andre Rummler, Gustavo Uribe, Jose Torres Pais, ",https://indico.cern.ch/event/948465/contributions/4323819/attachments/2244126/3808846/slides_vchep2021_final.pdf
2021,https://indico.cern.ch/event/948465/contributions/4324158/,ALICE Run 3 Analysis Framework,"Anton Alkin, Giulio Eulisse, Jan Fiete Grosse-Oetringhaus, Maja Jadwiga Kabus, Peter Hristov, ",https://indico.cern.ch/event/948465/contributions/4324158/attachments/2244927/3806955/Alkin-vCHEP-Run3AnalysisFramework-180521.pdf
2021,https://indico.cern.ch/event/948465/contributions/4324149/,Event Classification with Multi-step Machine Learning,"Masahiko Saito, Tomoe Kishimoto, Yuya Kaneta, Taichi Itoh, Yoshiaki Umeda, Junichi Tanaka, Yutaro Iiyama, Ryu Sawada, Koji Terashi, ",https://indico.cern.ch/event/948465/contributions/4324149/attachments/2239874/3807890/20210517_vCHEP2021.talk.pdf
2021,https://indico.cern.ch/event/948465/contributions/4324120/,Fast simulation of Time-of-Flight detectors at the LHC,"Olivier Rousselle, Tomas Sykora, ",https://indico.cern.ch/event/948465/contributions/4324120/attachments/2245704/3808359/Presentation%20-%20Olivier%20Rousselle%20-%20CHEP.pdf
2021,https://indico.cern.ch/event/948465/contributions/4324202/,Integration and Commissioning of the Software-based Readout System for ATLAS Level-1 Endcap Muon Trigger in Run 3,"Kaito Sugizaki, ",https://indico.cern.ch/event/948465/contributions/4324202/attachments/2245030/3807172/sugizaki_vchep_final.pdf
2021,https://indico.cern.ch/event/948465/contributions/4323992/,Porting the EOS from X86 (Intel) to aarch64 (ARM) architecture,"Yaosong Cheng, Yujiang Bi, Yaodong Cheng, Haibo li, Lu Wang, minxing zhang, ",https://indico.cern.ch/event/948465/contributions/4323992/attachments/2245023/3835816/Porting%20the%20EOS%20from%20X86%20(Intel)%20to%20aarch64%20(ARM)%20architecture.pdf
2021,https://indico.cern.ch/event/948465/contributions/4324178/,A real-time FPGA-based cluster finding algorithm for LHCb silicon pixel detector,"Giovanni Bassi, Luca Giambastiani, Federico Lazzari, Michael J. Morello, Tommaso Pajero, Giovanni Punzi, ",https://indico.cern.ch/event/948465/contributions/4324178/attachments/2245161/3807425/CHEP_FPGA_clustering_v3.pdf
2021,https://indico.cern.ch/event/948465/contributions/4324159/,Analysis of heavy-flavour particles in ALICE with the O2 analysis framework,"Vit Kucera, Gian Michele Innocenti, Francesco Prino, Andrea Rossi, Jan Fiete Grosse-Oetringhaus, Nima Zardoshti, Luigi Dello Stritto, Chiara Zampolli, Fabio Catalano, Biao Zhang, Nicolo Jacazio, Mattia Faggin, Antonio Palasciano, Fabio Colamaria, Marianna Mazzilli, Deepa Thomas, Rik Spijkers, Jianhui Zhu, Henrique Jose Correia Zanoli, ",https://indico.cern.ch/event/948465/contributions/4324159/attachments/2244937/3806972/2021-05-18_vCHEP_HFO2.pdf
2021,https://indico.cern.ch/event/948465/contributions/4324170/,Monte Carlo matching in the Belle II software,"Yo Sato, Sam Cunliffe, Frank Meier, Anze Zupanc, ",https://indico.cern.ch/event/948465/contributions/4324170/attachments/2245064/3807233/MCmatching_Belle_II_yosato_vCHEP2021.pdf
2021,https://indico.cern.ch/event/948465/contributions/4324010/,The first disk-based custodial storage for the ALICE experiment,"Sang Un Ahn, Jeongheon Kim, Heejune Han, Seung Hee Lee, Hee Jun Yoon, ",https://indico.cern.ch/event/948465/contributions/4324010/attachments/2245871/3808734/vchep2021_storage_asu.pdf
2021,https://indico.cern.ch/event/948465/contributions/4324150/,The use of Boosted Decision Trees for Energy Reconstruction in JUNO experiment,"Arsenii Gavrikov, Fedor Ratnikov, ",https://indico.cern.ch/event/948465/contributions/4324150/attachments/2244971/3807043/Gavrikov_Ratnikov_BDT_for_energy_reco_vCHEP2021.pdf
2021,https://indico.cern.ch/event/948465/contributions/4324157/,FuncADL: Functional Analysis Description Language,"Mason Proffitt, Gordon Watts, ",https://indico.cern.ch/event/948465/contributions/4324157/attachments/2245273/3809264/vCHEP%202021%20FuncADL%20v4%20(final).pdf
2021,https://indico.cern.ch/event/948465/contributions/4324194/,A Deep Learning approach to LHCb Calorimeter reconstruction using a Cellular Automaton,"Nuria Valls Canudas, Xavier Vilasis Cardona, Miriam Calvo Gomez, Elisabet Golobardes Ribe, ",https://indico.cern.ch/event/948465/contributions/4324194/attachments/2245127/3807360/DLCaloReco_vCHEP21_v2.pdf
2021,https://indico.cern.ch/event/948465/contributions/4324121/,A Portable Implementation of RANLUX++,"Jonas Hahnfeld, Lorenzo Moneta, ",https://indico.cern.ch/event/948465/contributions/4324121/attachments/2245256/3807592/Hahnfeld_RANLUX++.pdf
2021,https://indico.cern.ch/event/948465/contributions/4324004/,An intelligent Data Delivery Service for and beyond the ATLAS experiment,"Wen Guan, Tadashi Maeno, Brian Paul Bockelman, Torre Wenaus, Fa-Hui Lin, Siarhei Padolski, Rui Zhang, Aleksandr Alekseev, ",https://indico.cern.ch/event/948465/contributions/4324004/attachments/2244939/3809703/iDDS_vchep2021-9.pdf
2021,https://indico.cern.ch/event/948465/contributions/4324181/,Ethernet evaluation in data distribution traffic for the LHCb filtering farm at CERN,"Rafal Dominik Krawczyk, Flavio Pisani, Tommaso Colombo, Markus Frank, Niko Neufeld, ",https://indico.cern.ch/event/948465/contributions/4324181/attachments/2245328/3807902/CHEP_21_3.pdf
2021,https://indico.cern.ch/event/948465/contributions/4324129/,Optimization of Geant4 for the Belle II software library,"Swagato Banerjee, Dennis Herbert Wright, Makoto Asai, Doris Yangsoo Kim, ",https://indico.cern.ch/event/948465/contributions/4324129/attachments/2245875/3808740/Belle2_G4Val_CHEP21.pdf
2021,https://indico.cern.ch/event/948465/contributions/4324162/,The GeoModel tool suite for detector description,"Marilena Bandieramonte, Joseph Boudreau, Riccardo Maria Bianchi, Andrea Dell'Acqua, Vakho Tsulaia, ",https://indico.cern.ch/event/948465/contributions/4324162/attachments/2244892/3806892/ATLAS_GeoModel_vCHEP.pdf
2021,https://indico.cern.ch/event/948465/contributions/4323951/,A Computing and Detector Simulation Framework for the HIBEAM/NNBAR Experimental Program at the ESS,"Joshua Barrow, Gustaaf Brooijmans, José Ignacio Marquez Damian, Douglas Di Julio, Katherine Dunne, Elena Golubeva, Yuri Kamyshkov, Thomas Kittelmann, Esben Bryndt Klinkby, Zsofi Kokai, Jan Makkinje, Bernhard Meirose, David Anthony Milstead, Andre Asevedo Nepomuceno, Anders Oskarsson, Kemal Ramic, Nicola Rizzi, Valentina Santoro, Samuel Silverstein, Alan Takibayev, Richard Wagner, Sze Chun Yiu, Luca Zanini, Olivier Zimmer, ",https://indico.cern.ch/event/948465/contributions/4323951/attachments/2245481/3807959/vCHEP2021_v6_Meirose.pdf
2021,https://indico.cern.ch/event/948465/contributions/4324135/,Fast simulation of the electromagnetic calorimeter response using Self-Attention Generative Adversarial Networks,"Alexander Rogachev, Fedor Ratnikov, ",https://indico.cern.ch/event/948465/contributions/4324135/attachments/2244885/3806860/Fast%20simulation%20of%20the%20electromagnetic%20calorimeter%20response%20using%20Self-Attention%20Generative%20Adversarial%20Networks%20vCHEP2021.pdf
2021,https://indico.cern.ch/event/948465/contributions/4323952/,Systematic benchmarking of HTTPS third party copy on 100Gbps links using XRootD,"Edgar Fajardo Hernandez, Diego Davila Foyo, Brian Paul Bockelman, Frank Wuerthwein, Aashay Arora, Richard Gao, ",https://indico.cern.ch/event/948465/contributions/4323952/attachments/2245021/3808487/TPC%20CHEP.pdf
2021,https://indico.cern.ch/event/948465/contributions/4323995/,The ATLAS Data Carousel Project Status,"Martin Barisits, Misha Borodin, Alessandro Di Girolamo, Dmitry Golubkov, Wen Guan, Johannes Elmsheuser, Edward Karavakis, Alexei Klimentov, Tatiana Korchuganova, Mario Lassnig, Fa-Hui Lin, Tadashi Maeno, Siarhei Padolski, David Michael South, Xin Zhao, ",https://indico.cern.ch/event/948465/contributions/4323995/attachments/2245056/3808776/DataCarousel_vCHEP2021.pdf
2021,https://indico.cern.ch/event/948465/contributions/4324119/,"Validation of Physics Models of Geant4 Versions 10.4.p03, 10.6.p02 and 10.7.p01 using Data from the CMS Experiment","Sunanda Banerjee, Vladimir Ivantchenko, ",https://indico.cern.ch/event/948465/contributions/4324119/attachments/2244857/3808718/Sim-Talk125.pdf
2021,https://indico.cern.ch/event/948465/contributions/4324156/,Counter-based pseudorandom number generators for CORSIKA 8: A multi-thread friendly approach,"Antonio Augusto Alves Junior, Ralf Ulrich, Anton Poctarev, ",https://indico.cern.ch/event/948465/contributions/4324156/attachments/2246069/3809124/vCHEP2021.pdf
2021,https://indico.cern.ch/event/948465/contributions/4324008/,dCache: Inter-disciplinary storage system,"Dmitry Litvintsev, Paul Millar, Tigran Mkrtchyan, Vincent Garonne, Marina Sahakyan, Lea Morschel, ALBERT ROSSI, Krishnaveni  Chitrapu, Svenja Meyer, ",https://indico.cern.ch/event/948465/contributions/4324008/attachments/2245594/3809062/dcache-ids_v3.pdf
2021,https://indico.cern.ch/event/948465/contributions/4324145/,Graph Variational Autoencoder for Detector Reconstruction and Fast Simulation in High-Energy Physics,"Ali Hariri, Sitong An, John Blue, Davide Di Croce, Darya Dyachkova, Sergei Gleyzer, Michelle Kuchera, Harrison Prosper, Emanuele Usai, ",https://indico.cern.ch/event/948465/contributions/4324145/attachments/2245778/3809843/Graph%20Variational%20Autoencoder%20for%20Detector%20Reconstruction%20and%20Fast%20Simulation%20in%20High-Energy%20Physics.pdf
2021,https://indico.cern.ch/event/948465/contributions/4323955/,NOTED: a framework to optimise network traffic via the analysis of data from File Transfer Services,"Joanna Waczynska, Edoardo Martelli, Tony Cass, Edward Karavakis, ",https://indico.cern.ch/event/948465/contributions/4323955/attachments/2239224/3809501/CHEP21-NOTED_framework.pdf
2021,https://indico.cern.ch/event/948465/contributions/4324112/,Performance of CUDA Unified Memory in CMS Heterogeneous Pixel Reconstruction,"Matti Kortelainen, Ka Hei Martin Kwok, ",https://indico.cern.ch/event/948465/contributions/4324112/attachments/2245907/3808821/vCHEP_patarack_UVM.pdf
2021,https://indico.cern.ch/event/948465/contributions/4324132/,The Fast Simulation Chain in the ATLAS experiment,"Martina Javurkova, ",https://indico.cern.ch/event/948465/contributions/4324132/attachments/2245538/3809622/FastChain_vCHEP21%20Javurkova_18May21.pdf
2021,https://indico.cern.ch/event/948465/contributions/4324184/,An automated tool to facilitate consistent test-driven development of trigger selections for LHCb’s Run 3,"Ross John Hunter, Olli Lupton, Rosen Matev, Sascha Stahl, Mika Anton Vesterinen, ",https://indico.cern.ch/event/948465/contributions/4324184/attachments/2245612/3808204/vCHEP_RossHunter_HltEfficiencyChecker.pdf
2021,https://indico.cern.ch/event/948465/contributions/4323953/,Benchmarking NetBASILISK: a Network Security Project for Science,"Jem Aizen Mendiola Guhit, Edward  Colone, Shawn  McKee, Kris Steinhoff, Katarina Thomas, ",https://indico.cern.ch/event/948465/contributions/4323953/attachments/2245482/3807962/vCHEP_Guhit.pdf
2021,https://indico.cern.ch/event/948465/contributions/4324167/,CAD support and new developments in DD4hep,"Markus Frank, Frank-Dieter Gaede, Marko Petric, Andre Sailer, ",https://indico.cern.ch/event/948465/contributions/4324167/attachments/2245068/3809632/2021-05-18-CHEP21-DD4hep-Developments.pdf
2021,https://indico.cern.ch/event/948465/contributions/4324195/,Particle identification with an electromagnetic calorimeter using a Convolutional Neural Network,"Alex Rua Herrera, Míriam Calvo Gómez, Xavier Vilasís-Cardona, ",https://indico.cern.ch/event/948465/contributions/4324195/attachments/2245279/3807637/vCHEP2021%20-%20Particle%20identification%20with%20an%20electromagnetic%20calorimeter%20using%20a%20Convolutional%20Neural%20Network.pdf
2021,https://indico.cern.ch/event/948465/contributions/4324117/,Porting CMS Heterogeneous Pixel Reconstruction to Kokkos,"Taylor Childers, Matti Kortelainen, Ka Hei Martin Kwok, Alexei Strelchenko, Yunsong Wang, ",https://indico.cern.ch/event/948465/contributions/4324117/attachments/2245865/3812470/20210518-vCHEP21_CMSKokkos.pdf
2021,https://indico.cern.ch/event/948465/contributions/4323998/,The GridKa tape storage: latest improvements and current production setup,"Haykuhi Musheghyan, Samuel Ambroj Perez, Andreas Petzold, Doris Ressmann, Jan Erik Sundermann, ",https://indico.cern.ch/event/948465/contributions/4323998/attachments/2245209/3807513/KIT_tape_vCHEP_2021_f.pdf
2021,https://indico.cern.ch/event/948465/contributions/4324151/,Conditional Wasserstein Generative Adversarial Networks for Fast Detector Simulation,"John Blue, Sitong An, Davide Di Croce, Darya Dyachkova, Sergei Gleyzer, Ali Hariri, Braden Kronheim, Michelle Kuchera, Harrison Prosper, Ramanujan Raghuram, Emanuele Usai, ",https://indico.cern.ch/event/948465/contributions/4324151/attachments/2244961/3810283/CHEPPresentation.pdf
2021,https://indico.cern.ch/event/948465/contributions/4324183/,Determination of inter-system timing for Mini-CBM in 2020,"Andreas Ralph Redelbach, ",https://indico.cern.ch/event/948465/contributions/4324183/attachments/2245568/3808129/Redelbach_CHEP_mCBM_slides.pdf
2021,https://indico.cern.ch/event/948465/contributions/4324180/,Heterogeneous techniques for rescaling energy deposits in the CMS Phase-2 endcap calorimeter,"Bruno Alves, Andrea Bocci, Matti Kortelainen, Felice Pantaleo, Marco Rovere, ",https://indico.cern.ch/event/948465/contributions/4324180/attachments/2245741/3808440/HGCAL_CMS_GPU_Rescaling.pdf
2021,https://indico.cern.ch/event/948465/contributions/4324003/,Improving Performance of Tape Restore Request Scheduling in the Storage System dCache,"Lea Morschel, Krishnaveni  Chitrapu, Vincent Garonne, Dmitry Litvintsev, Svenja Meyer, Paul Millar, Tigran Mkrtchyan, ALBERT ROSSI, Marina Sahakyan, ",https://indico.cern.ch/event/948465/contributions/4324003/attachments/2245600/3808502/2021-CHEP-Bring-Online-Scheduling.pdf
2021,https://indico.cern.ch/event/948465/contributions/4324168/,Key4hep: Status and Plans,"Wenxing Fang, Placido Fernandez Declara, Frank-Dieter Gaede, Gerardo Ganis, Benedikt Hegner, Clement Helsens, Xingtao Huang, Sang Hyun Ko, Teng Li, Weidong Li, Tao Lin, Thomas Madlener, Marko Petric, Andre Sailer, Valentin Volkl, Joseph Wang, Xiaomei Zhang, Jiaheng Zou, ",https://indico.cern.ch/event/948465/contributions/4324168/attachments/2245593/3809497/210518_sailer_key4hep.pdf
2021,https://indico.cern.ch/event/948465/contributions/4324182/,Proximeter CERN's detecting device for personnel,"Christoph Merscher, Alessandro Zimmaro, Marco Giordano, Rodrigo Sierra, Salvatore Danzeca, ",https://indico.cern.ch/event/948465/contributions/4324182/attachments/2246259/3809517/Proximeter_CERN_detecting_device_for_personnel.pdf
2021,https://indico.cern.ch/event/948465/contributions/4324130/,Apprentice for Event Generator Tuning,"Steve Mrenna, Mohan Krishnamoorthy, Holger Schulz, James Kowalkowski, Zach Marshall, Xiangyang Ju, Sven Leffyer, Juliana Mueller, Wenjing Wang, ",https://indico.cern.ch/event/948465/contributions/4324130/attachments/2244886/3806863/vCHEP2021_PPT.pdf
2021,https://indico.cern.ch/event/948465/contributions/4323999/,dCache: from Resilience to Quality of Service,"ALBERT ROSSI, Krishnaveni  Chitrapu, Vincent Garonne, Dmitry Litvintsev, Svenja Meyer, Paul Millar, Tigran Mkrtchyan, Lea Morschel, Marina Sahakyan, ",https://indico.cern.ch/event/948465/contributions/4323999/attachments/2244688/3808530/CHEP-dcache-qos-2021.pdf
2021,https://indico.cern.ch/event/948465/contributions/4324171/,Preservation through modernisation: The software of the H1 experiment at HERA,"Daniel Britzger, Sergey Levonian, Stefan Schmitt, David Michael South, ",https://indico.cern.ch/event/948465/contributions/4324171/attachments/2246223/3810127/210518-britzger-CHEP-H1software.pdf
2021,https://indico.cern.ch/event/948465/contributions/4324179/,Usage of GPUs in ALICE Online and Offline processing during LHC Run 3,"David Rohr, ",https://indico.cern.ch/event/948465/contributions/4324179/attachments/2245852/3808987/2021-05-18%20CHEP2021.pdf
2021,https://indico.cern.ch/event/948465/contributions/4323710/,Deep Learning strategies for ProtoDUNE raw data denoising,"Marco Rossi, Sofia Vallecorsa, ",https://indico.cern.ch/event/948465/contributions/4323710/attachments/2246106/3809198/pDUNEreco.pdf
2021,https://indico.cern.ch/event/948465/contributions/4323748/,Artificial Neural Networks on FPGAs for Real-Time Energy Reconstruction of the ATLAS LAr Calorimeters,"Arno Straessner, Georges Aad, Anne-Sophie Berthold, Thomas Calvet, Nemer Chiedde, Etienne Marie Fortin, Nick Fritzsche, Rainer Hentges, Lauri Antti Olavi Laatu, Emmanuel Monnier, Johann Christoph Voigt, ",https://indico.cern.ch/event/948465/contributions/4323748/attachments/2242307/3808908/calvet_LAr-ANN_210518.pdf
2021,https://indico.cern.ch/event/948465/contributions/4323743/,Quantum Support Vector Machines for Continuum Suppression in B Meson Decays,"Jamie Heredge, Lloyd Hollenberg, Martin Sevior, Charles Hill, ",https://indico.cern.ch/event/948465/contributions/4323743/attachments/2245781/3808512/Quantum%20Support%20Vector%20Machines%20for%20B%20Meson%20Continuum%20Supression%20(3).pdf
2021,https://indico.cern.ch/event/948465/contributions/4323705/,EDM4hep and podio - The event data model of the Key4hep project and its implementation,"Frank-Dieter Gaede, Gerardo Ganis, Benedikt Hegner, Clement Helsens, Thomas Madlener, Andre Sailer, Graeme A Stewart, Valentin Volkl, Joseph Wang, ",https://indico.cern.ch/event/948465/contributions/4323705/attachments/2245762/3808470/edm4hep_podio_vchep2021.pdf
2021,https://indico.cern.ch/event/948465/contributions/4323702/,Full detector simulation with unprecedented background occupancy at a Muon Collider,"Nazar Bartosik, Nadia Pastrone, Donatella Lucchesi, Paolo Andreetto, Alessio Gianelle, Simone Pagan Griso, Federico Meloni, Lorenzo Sestini, Sergo Jindariani, Laura Buonincontri, Massimo Casarsa, ",https://indico.cern.ch/event/948465/contributions/4323702/attachments/2246302/3809598/2021_05_17_bartosik_v1.pdf
2021,https://indico.cern.ch/event/948465/contributions/4323674/,HEPiX benchmarking solution for WLCG computing resources,"Miguel Fontes Medeiros, Domenico Giordano, Manfred Alef, Luca Atzori, Jean-Michel BARBET, Ingvild Brevik Hoegstoeyl, Olga Vladimirovna Datskova, Riccardo De Maria, Maria Girone, Christopher Henry Hollowell, Michele Michelotto, Andrea Sciabà, Tristan Scott Sullivan, Randall Sobie, Andrea Valassi, David Southwick, ",https://indico.cern.ch/event/948465/contributions/4323674/attachments/2246279/3810655/HEPiX_Benchmarking.pdf
2021,https://indico.cern.ch/event/948465/contributions/4323756/,Integration of Rucio in Belle II,"Cedric Serfon, Ruslan Mashinistov, John Steven De Stefano Jr, Michel Hernandez Villanueva, Hironori Ito, Yuji Kato, Paul James Laycock, Hideki Miyake, I Ueda, ",https://indico.cern.ch/event/948465/contributions/4323756/attachments/2245997/3808977/2021-05-19%20-%20Integration%20of%20Rucio%20into%20Belle%20II.pdf
2021,https://indico.cern.ch/event/948465/contributions/4324185/,Application of the missing mass method in the fixed-target program of the STAR experiment,"Yuri Fisyak, Victor Ivanov, Hongwei Ke, Ivan Kisel, Pavel Kisel, Grigory Kozlov, Spyridon Margetis, Aihong Tang, Iouri Vassiliev, Maksym Zyzak, ",https://indico.cern.ch/event/948465/contributions/4324185/attachments/2246136/3809267/Kisel-Pavel-vCHEP-2021.pdf
