Year,Link,Title,Authors,Attachment
2018,https://indico.cern.ch/event/587955/contributions/2935792/,Front-End Electronics Control and Monitoring for the LHCb Upgrade,"Joao Vitor Viana Barbosa, Federico Alessio, Luis Granado Cardoso, Clara Gaspar, Paolo Durante, ",https://indico.cern.ch/event/587955/contributions/2935792/attachments/1679242/2705369/Front-End_LHCb_CHEP_2018.pdf
2018,https://indico.cern.ch/event/587955/contributions/2937891/,Integrating Networking into ATLAS,"Shawn McKee, Marian Babik, Mario Lassnig, Ilija Vukotic, Hironori Ito, ",https://indico.cern.ch/event/587955/contributions/2937891/attachments/1678210/2695187/ATL-SOFT-SLIDE-2018-427.pdf
2018,https://indico.cern.ch/event/587955/contributions/2937601/,Status of parallelized JUNO simulation software,"Tao Lin, Jiaheng Zou, Weidong Li, Ziyan Deng, Guofu Cao, Xingtao Huang, Zhengyun You, ",https://indico.cern.ch/event/587955/contributions/2937601/attachments/1678388/2697667/TaoLin-CHEP2018.pdf
2018,https://indico.cern.ch/event/587955/contributions/2937250/,THE JINR DISTRIBUTED COMPUTING ENVIRONMENT,"Vladimir Korenkov, Andrei Dolbilov, Valeri Mitsyn, Tatiana Strizh, Nikolay Kutovskiy, Dmitry Podgainy, Oksana Streltsova, Vladimir Trofimov, Peter Zrelov, ",https://indico.cern.ch/event/587955/contributions/2937250/attachments/1678614/2696011/ID384-MICC-JINR.pptx
2018,https://indico.cern.ch/event/587955/contributions/2937628/,Current status for simulation chain of the neutrino events in the NOvA experiment,"Adam Aurisano, Oleg Samoylov, ",https://indico.cern.ch/event/587955/contributions/2937628/attachments/1683485/2707498/NOvASim-Samoylov-CHEP2018.pdf
2018,https://indico.cern.ch/event/587955/contributions/2937930/,Entry Stage for the CBM First-level Event Selector,"Dirk Hutter, Jan de Cuveland, ",https://indico.cern.ch/event/587955/contributions/2937930/attachments/1679044/2705471/2018-07-09_CHEP_FLES_v3.pdf
2018,https://indico.cern.ch/event/587955/contributions/2948210/,Extending CERN computing to volunteers - LHC@home consolidation and outlook,"Laurence Field, Nikolas Giannakis, Nils Hoimyr, David Cameron, ",https://indico.cern.ch/event/587955/contributions/2948210/attachments/1680580/2699862/LHC-at-home-CHEP-2018.pdf
2018,https://indico.cern.ch/event/587955/contributions/2938018/,Extending ROOT through Modules,"Brian Paul Bockelman, Oksana Shadura, Vassil Vassilev, ",https://indico.cern.ch/event/587955/contributions/2938018/attachments/1679543/2702873/Extending_ROOT_through_Modules-final.pdf
2018,https://indico.cern.ch/event/587955/contributions/2937551/,REANA: A System for Reusable Research Data Analyses,"Lukas Alexander Heinrich, Harri Hirvonsalo, Diego Rodriguez Rodriguez, Tibor Simko, ",https://indico.cern.ch/event/587955/contributions/2937551/attachments/1679266/2705194/reana-chep2018-20180702.pdf
2018,https://indico.cern.ch/event/587955/contributions/2948518/,Status report on the architecture and future upgrades of the CMS Electromagnetic Calorimeter Control and Safety Systems,"Diogo Di Calafiori, Raul Jimenez Estupinan, Serguei Zelepukin, Guenther Dissertori, Werner Lustermann, Lubomir Djambazov, Peter Adzic, Predrag Milenovic, Dragoslav Jovanovic, Predrag Cirkovic, ",https://indico.cern.ch/event/587955/contributions/2948518/attachments/1678173/2704969/CHEP2018_Talk_CMSECALDCS_09072018.pdf
2018,https://indico.cern.ch/event/587955/contributions/2936827/,The challenges of mining logging data in ATLAS,"Elizabeth Gallas, Nurcan Ozturk, ",https://indico.cern.ch/event/587955/contributions/2936827/attachments/1681121/2704631/180710_CHEP2018_CoolMining_189.pdf
2018,https://indico.cern.ch/event/587955/contributions/2938087/,A Python upgrade to the GooFit package for parallel fitting,"Henry Fredrick Schreiner, Himadri Pandey, Hittle Bradley, Michael David Sokoloff, Christoph Hasse, Karen Tomko, ",https://indico.cern.ch/event/587955/contributions/2938087/attachments/1680132/2698977/goofit_22.pdf
2018,https://indico.cern.ch/event/587955/contributions/2937599/,Adopting new technologies in the LHCb Gauss simulation framework,"Dominik Muller, ",https://indico.cern.ch/event/587955/contributions/2937599/attachments/1683172/2705766/LHCbFutureSim.pdf
2018,https://indico.cern.ch/event/587955/contributions/2937507/,Continuous Analysis Preservation and Streamlining for the ATLAS Experiment,"Lukas Alexander Heinrich, Kyle Stuart Cranmer, Davide Costanzo, Borut Paul Kersevan, Attila Krasznahorkay, Kerim Suruliz, ",https://indico.cern.ch/event/587955/contributions/2937507/attachments/1679197/2697092/CHEP2018AnalysisStreamlining.pdf
2018,https://indico.cern.ch/event/587955/contributions/2948213/,Many hands make light work: Experiences from a shared resource WLCG Tier-2 computing site,"Andrew John Washbrook, Teng LI, Robert Andrew Currie, ",https://indico.cern.ch/event/587955/contributions/2948213/attachments/1679372/2707826/ajw-CHEP2018-site.pdf
2018,https://indico.cern.ch/event/587955/contributions/2937929/,Netbench – large-scale network device testing with real-life traffic patterns,"Stefan Nicolae Stancu, Adam Lukasz Krajewski, Mattia Cadeddu, Marta Antosik, Bernd Panzer-Steindel, ",https://indico.cern.ch/event/587955/contributions/2937929/attachments/1679227/2707209/CHEP-2018.netbench-stancu.pdf
2018,https://indico.cern.ch/event/587955/contributions/2936882/,Parallel Event Selection Performance on HPC Systems,"Marc Paterno, James Kowalkowski, Saba Sehrish, Holger Schulz, ",https://indico.cern.ch/event/587955/contributions/2936882/attachments/1683178/2705180/nova_event_selection.pdf
2018,https://indico.cern.ch/event/587955/contributions/2935762/,Towards the ALICE Online-Offline (O2) control system,"Teo Mrnjavac, Vasco Chibante Barroso, ",https://indico.cern.ch/event/587955/contributions/2935762/attachments/1681584/2701823/deck-chep.pdf
2018,https://indico.cern.ch/event/587955/contributions/3056873/,#573 slot,,
2018,https://indico.cern.ch/event/587955/contributions/2937402/,Advances in ATLAS@Home towards a major ATLAS computing resource,"David Cameron, Wenjing Wu, Alexander Bogdanchikov, ",https://indico.cern.ch/event/587955/contributions/2937402/attachments/1678897/2696537/Advances_in_ATLASHome_towards_a_major_ATLAS_computing_resource_CHEP_2018.pdf
2018,https://indico.cern.ch/event/587955/contributions/2937505/,Allocation Optimization for the ATLAS Rebalancing Data Service,"Ralf Vamosi, Mario Lassnig, Erich Schikuta, ",https://indico.cern.ch/event/587955/contributions/2937505/attachments/1680619/2699933/chep-talk-201810.pdf
2018,https://indico.cern.ch/event/587955/contributions/2937886/,Long-term experiences in keeping balance between safety and usability in research activities in KEK,"Tadashi Murakami, Fukuko YUASA, Ryouichi Baba, Teiji Nakamura, Kiyoharu Hashimoto, Soh Suzuki, Mitsuo Nishiguchi, Toshiaki Kaneko, ",https://indico.cern.ch/event/587955/contributions/2937886/attachments/1679193/2705816/CHEP2018-v0709-4.KEK-Long-term-exp.submit.pdf
2018,https://indico.cern.ch/event/587955/contributions/2947395/,"The ATLAS & Google ""Data Ocean"" Project for the HL-LHC era","Mario Lassnig, Alexei Klimentov, Kaushik De, Karan Bhatia, Fernando Harald Barreiro Megino, Martin Barisits, Cedric Serfon, Thomas Beermann, Ruslan Mashinistov, Torre Wenaus, Tobias Wegner, Vincent Garonne, ",https://indico.cern.ch/event/587955/contributions/2947395/attachments/1679191/2697081/ATL-COM-SOFT-2018-044.pdf
2018,https://indico.cern.ch/event/587955/contributions/2935768/,The online DQM of BESIII,"Xiaobin Ji, Yanjia Xiao, Jiada Lu, Fei Li, ",https://indico.cern.ch/event/587955/contributions/2935768/attachments/1681269/2705281/chep2018-jixb.pdf
2018,https://indico.cern.ch/event/587955/contributions/2938041/,Vectorization of ROOT Mathematical Libraries,"Lorenzo Moneta, Xavier Valls Pla, Guilherme Amadio, ",https://indico.cern.ch/event/587955/contributions/2938041/attachments/1683418/2706263/Vectorization_chep2018.pdf
2018,https://indico.cern.ch/event/587955/contributions/3012237/,How to successfully implement a diversity program with positive change,"Lee Bitsoi, ",https://indico.cern.ch/event/587955/contributions/3012237/attachments/1683925/2706822/CHEP_PPT_July_2018_V6.pdf
2018,https://indico.cern.ch/event/587955/contributions/3012256/,"LHC Computing: past, present and future",,https://indico.cern.ch/event/587955/contributions/3012256/attachments/1683494/2705949/CHEP2018-LHCComputing-PhC.pptx
2018,https://indico.cern.ch/event/587955/contributions/3012261/,Software citation,"Daniel S. Katz, ",https://indico.cern.ch/event/587955/contributions/3012261/attachments/1683270/2706352/Katz_2018.07.09_software_citations_CHEP.pdf
2018,https://indico.cern.ch/event/587955/contributions/3012266/,Successes and trends in applying machine learning to HEP problems,"David Rousseau, ",https://indico.cern.ch/event/587955/contributions/3012266/attachments/1683944/2706920/tr1807_davidRousseau_CHEP2018_HEPML_final.pdf
2018,https://indico.cern.ch/event/587955/contributions/2937509/,Next generation generative neural networks for HEP,"Deborah BARD, Steven Andrew Farrell, Wahid Bhimji, Mustafa Mustafa, Zarija Lukic, ",https://indico.cern.ch/event/587955/contributions/2937509/attachments/1683970/2741752/CHEP2018_HEPGANs_Farrell.pdf
2018,https://indico.cern.ch/event/587955/contributions/2937529/,Synthesizing Machine Learning algorithms on FPGA,"Javier Mauricio Duarte, Song Han, Philip Coleman Harris, Edward Kreinar, Ben Kreis, Jennifer Ngadiuba, Maurizio Pierini, Nhan Viet Tran, Zhenbin Wu, ",https://indico.cern.ch/event/587955/contributions/2937529/attachments/1683932/2706842/HLS4ML_CHEP2018_Ngadiuba.pdf
2018,https://indico.cern.ch/event/587955/contributions/3012669/,The obsolescence of Information and Information Systems,"Jean-Yves Le Meur, Nicola Tarocco, ",https://indico.cern.ch/event/587955/contributions/3012669/attachments/1683916/2707843/The_obsolescence_of_Information_and_Information_Systems.pdf
2018,https://indico.cern.ch/event/587955/contributions/2937514/,AREUS - a software framework for ATLAS Readout Electronics Upgrade Simulation,"Nicolas Morange, Nico Madysa, ",https://indico.cern.ch/event/587955/contributions/2937514/attachments/1683337/2705596/ATL-LARG-SLIDE-2018-474.pdf
2018,https://indico.cern.ch/event/587955/contributions/2937525/,Columnar data processing for HEP analysis,"Jim Pivarski, Peter Elmer, Jaydeep Nandi, David Lange, ",https://indico.cern.ch/event/587955/contributions/2937525/attachments/1678398/2695563/pivarski-chep-columnardata.pdf
2018,https://indico.cern.ch/event/587955/contributions/2936820/,"Conditions evolution of an experiment in mid-life, without the crisis (in ATLAS)","Andrea Formica, Elizabeth Gallas, Shaun Roe, Lorenzo Rinaldi, ",https://indico.cern.ch/event/587955/contributions/2936820/attachments/1680901/2706935/Conditions_evolution_of_an_experiment_in_mid-life...-1.pdf
2018,https://indico.cern.ch/event/587955/contributions/2936440/,EGI Dataset Accounting and the WLCG,"Adrian Coveney, Greg Corbett, Ian Collier, ",https://indico.cern.ch/event/587955/contributions/2936440/attachments/1683823/2706566/EGI_Dataset_Accounting_and_the_WLCG.pdf
2018,https://indico.cern.ch/event/587955/contributions/2938558/,I/O in the ATLAS multithreaded framework,"Peter Van Gemmeren, David Malon, Jack Cranshaw, Marcin Nowak, ",https://indico.cern.ch/event/587955/contributions/2938558/attachments/1679100/2696893/CHEP2938558_Cranshaw_v3.pdf
2018,https://indico.cern.ch/event/587955/contributions/2937095/,Optimizing OpenStack Nova for Scientific Workloads,"Belmiro Moreira, ",https://indico.cern.ch/event/587955/contributions/2937095/attachments/1679295/2706810/CHEP2018_-_Belmiro_Moreira_-_Optimizing_OpenStack_Nova_for_Scientific_Workloads.pdf
2018,https://indico.cern.ch/event/587955/contributions/2935730/,Simultaneous usage of the LHCb HLT farm for Online and Offline processing workflows,"Joel Closier, Christophe Haen, Luis Granado Cardoso, ",https://indico.cern.ch/event/587955/contributions/2935730/attachments/1682334/2706818/CHEP_2018_LHCb_Online.pdf
2018,https://indico.cern.ch/event/587955/contributions/2937097/,Advanced features of the CERN OpenStack Cloud,"Jose Castro Leon, ",https://indico.cern.ch/event/587955/contributions/2937097/attachments/1678954/2706916/Advanced_Features_of_CERN_OpenStack_Cloud.pdf
2018,https://indico.cern.ch/event/587955/contributions/2935796/,Alignment and Calibration of the Belle II Detector,"Tadeas Bilka, Claus Kleinwort, David Dossett, Jakub Kandra, Kirill Chilikin, Martin Sevior, Sergey Yaschenko, Yinghui Guan, ",https://indico.cern.ch/event/587955/contributions/2935796/attachments/1680137/2706983/bilka_sofia_belle2_alca_4.pdf
2018,https://indico.cern.ch/event/587955/contributions/2937609/,Fitting fixed target and ion collisions in the LHCb Gauss simulation framework,"Michael Andreas Winn, Patrick Robbe, ",https://indico.cern.ch/event/587955/contributions/2937609/attachments/1679757/2698201/LHCb_CHEP_10Jul2018.pdf
2018,https://indico.cern.ch/event/587955/contributions/2936248/,GRACC: GRid ACcounting Collector,"Derek John Weitzel, Marian Zvada, Brian Paul Bockelman, Kevin Michael Retzke, Shreyas Bhat, ",https://indico.cern.ch/event/587955/contributions/2936248/attachments/1682139/2702866/GRACC-CHEP18.pdf
2018,https://indico.cern.ch/event/587955/contributions/2938090/,Hydra: A framework for data analysis in massively parallel platforms,"Antonio Augusto Alves Junior, ",https://indico.cern.ch/event/587955/contributions/2938090/attachments/1683240/2707257/hydra_CHEP2018.pdf
2018,https://indico.cern.ch/event/587955/contributions/2936819/,Performance of the Belle II Conditions Database,"Lynn Wood, Todd Elsethagen, Kevin Fox, Marko Bracko, Thomas Kuhr, Martin Ritter, ",https://indico.cern.ch/event/587955/contributions/2936819/attachments/1679243/2702820/CHEP_BelleII_DB_final.pdf
2018,https://indico.cern.ch/event/587955/contributions/2937521/,Using Big Data Technologies for HEP analysis,"Matteo Cremonesi, Oliver Gutsche, ",https://indico.cern.ch/event/587955/contributions/2937521/attachments/1684310/2707721/chep_bigdata.pdf
2018,https://indico.cern.ch/event/587955/contributions/2937379/,Evolution of HammerCloud to commission CERN Compute resources,"Jaroslava Schovancova, Aristeidis Fkiaras, Alessandro Di Girolamo, Valentina Mancinelli, ",https://indico.cern.ch/event/587955/contributions/2937379/attachments/1683117/2705017/HammerCloud_evolution_CHEP2018_jschovan.pdf
2018,https://indico.cern.ch/event/587955/contributions/2937516/,Opticks : GPU Optical Photon Simulation for Particle Physics with NVIDIA OptiX,"Simon Blyth, ",https://indico.cern.ch/event/587955/contributions/2937516/attachments/1676458/2704172/opticks_gpu_optical_photon_simulation_jul2018_chep.pdf
2018,https://indico.cern.ch/event/587955/contributions/2937579/,Pandas DataFrames for F.A.S.T. binned analysis at CMS,"Benjamin Krikler, Olivier Davignon, Lukasz Kreczko, Jacob Thomas Linacre, Emmanuel Olatunji Olaiya, Tai Sakuma, ",https://indico.cern.ch/event/587955/contributions/2937579/attachments/1681008/2707182/BKrikler_CHEP_FAST-BinnedDataframes_16to9.pdf
2018,https://indico.cern.ch/event/587955/contributions/2937191/,Sim@P1: Using Cloudscheduler for offline processing on the ATLAS HLT farm,"Frank Berghaus, Franco Brasolin, Kevin Casteels, Colson Driemel, Markus Ebert, Colin Roy Leavett-Brown, Chris Lee, Peter Love, Michael Paterson, Diana Scannicchio, Rolf Seuster, Randy Sobie, Ryan Taylor, Tahya Weiss-Gibbons, ",https://indico.cern.ch/event/587955/contributions/2937191/attachments/1678979/2707150/simatp1.pdf
2018,https://indico.cern.ch/event/587955/contributions/2935750/,Spy-Agency service for monitoring of automated real-time calibration workflows and steering the injection of prompt reconstruction workflows at the CMS experiment,"Sverre Herland, Gianluca Cerminara, Giovanni Franzoni, Arun Kumar, Giacomo Govi, Luca Pernie, ",https://indico.cern.ch/event/587955/contributions/2935750/attachments/1683624/2706877/PclSpy_CHEP2018_v2.pdf
2018,https://indico.cern.ch/event/587955/contributions/2938148/,Supporting Future HEP Data Processing with a Parallelised ROOT,"Danilo Piparo, Guilherme Amadio, Enric Tejedor Saavedra, Enrico Guiraud, Xavier Valls Pla, Philippe Canal, Axel Naumann, ",https://indico.cern.ch/event/587955/contributions/2938148/attachments/1679109/2706928/Supporting_Future_HEP_Data_Processing_with_a_Parallelised_ROOT1.pdf
2018,https://indico.cern.ch/event/587955/contributions/2936824/,The Open High Throughput Computing Content Delivery Network,"Dave Dykstra, Brian Paul Bockelman, Jakob Blomer, Laurence Field, ",https://indico.cern.ch/event/587955/contributions/2936824/attachments/1676553/2693592/CHEP18_Talk_OpenHTC.pdf
2018,https://indico.cern.ch/event/587955/contributions/2936850/,A new mechanism to use the Conditions Database REST API to serve the ATLAS detector description,"Andrea Formica, Riccardo Maria Bianchi, Alessandro De Salvo, ",https://indico.cern.ch/event/587955/contributions/2936850/attachments/1683188/2705217/ATL-SOFT-SLIDE-2018-466.pdf
2018,https://indico.cern.ch/event/587955/contributions/2937205/,Experience with dynamic resource provisioning of the CMS online cluster using a cloud overlay,"Andre Georg Holzner, Andrea Petrucci, Attila Racz, Audrius Mecionis, Christian Deldicque, Christian Wernet, Christoph Paus, Christoph Schwick, Cristina Vazquez Velez, Dainius Simelevicius, Diego Da Silva Gomes, Dinyar Rabady, Dominique Gigi, Emilio Meschi, Frank Glege, Frans Meijers, Georgiana Lavinia Darlea, Guillelmo Gomez Ceballos Retuerto, Hannes Sakulin, Ioannis Papakrivopoulos, James Gordon Branson, Jean-Marc Olivier Andre, Jeroen Hegeman, Jonathan Fulcher, Luciano Orsini, Maciej Szymon Gladki, Mantas Stankevicius, Marc Dobson, Marco Pieri, Michael Lettrich, Nicolas Doualot, Olivier Chaze, Petr Zejdl, Remi Mommsen, Samim Erhan, Sergio Cittolin, Srecko Morovic, Thomas Reis, Ulf Behrens, Valdas Rapsevicius, Vivian O'Dell, Zeynep Demiragli, ",https://indico.cern.ch/event/587955/contributions/2937205/attachments/1681996/2702580/chep2018CMSOnlineCloudDiegoV4.pdf
2018,https://indico.cern.ch/event/587955/contributions/2938133/,Implementing Concurrent Non-Event Transitions in CMS,"Christopher Jones, ",https://indico.cern.ch/event/587955/contributions/2938133/attachments/1678338/2706977/CMS_Framework_Non_Event_Transitions.pdf
2018,https://indico.cern.ch/event/587955/contributions/2935790/,LHCb full-detector real-time alignment and calibration: latest developments and perspectives,"Giulio Dujany, Agnieszka Dziurda, Francesco Polci, Paras Naik, Jean-Francois Marchand, Lucia Grillo, Chris Burr, ",https://indico.cern.ch/event/587955/contributions/2935790/attachments/1683152/2706279/2018_CHEP_LHCb-realtime-alignment-and-calibration.pdf
2018,https://indico.cern.ch/event/587955/contributions/2937421/,Monitoring system for the Belle II distributed computing,"Yuji Kato, Kiyoshi Hayasaka, Takanori Hara, I Ueda, Hideki Miyake, ",https://indico.cern.ch/event/587955/contributions/2937421/attachments/1681241/2706905/CHEP2018_YujiKato.pdf
2018,https://indico.cern.ch/event/587955/contributions/2937636/,Progress of Geant4 electromagnetic physics developments and applications,"Vladimir Ivantchenko, Aleksandr Bagulia, Marilena Bandieramonte, Farah Hariri, Mihaly Novak, ",https://indico.cern.ch/event/587955/contributions/2937636/attachments/1678207/2706813/Geant4EmVI_v4.pdf
2018,https://indico.cern.ch/event/587955/contributions/2937534/,RDataFrame: Easy Parallel ROOT Analysis at 100 Threads,"Danilo Piparo, Philippe Canal, Enrico Guiraud, Xavier Valls Pla, Gerardo Ganis, Guilherme Amadio, Axel Naumann, Enric Tejedor Saavedra, ",https://indico.cern.ch/event/587955/contributions/2937534/attachments/1683046/2704767/RDataframe__CHEP.pdf
2018,https://indico.cern.ch/event/587955/contributions/2937531/,A further reduction in CMS event data for analysis: the NANOAOD format,"Andrea Rizzi, Giovanni Petrucciani, ",https://indico.cern.ch/event/587955/contributions/2937531/attachments/1683536/2706024/rizzi-nanoaod-CHEP.pdf
2018,https://indico.cern.ch/event/587955/contributions/2936870/,A Git-based Conditions Database backend for LHCb,"Marco Clemencic, ",https://indico.cern.ch/event/587955/contributions/2936870/attachments/1682732/2703988/A_Git_based_Conditions_Database_backend_for_LHCb__CHEP_2018_.pdf
2018,https://indico.cern.ch/event/587955/contributions/2935788/,Data handling in the ALICE O2 event processing,"Matthias Richter, Giulio Eulisse, Mikolaj Krzewicki, ",https://indico.cern.ch/event/587955/contributions/2935788/attachments/1683802/2706959/mrichter_CHEP2018-alice-o2-epn-processing_final.pdf
2018,https://indico.cern.ch/event/587955/contributions/2937211/,Elastic resource allocation for multi-queue HEP workloads in cloud based environments,"Haibo li, ",https://indico.cern.ch/event/587955/contributions/2937211/attachments/1678278/2706793/chep2018-lihaibo.pdf
2018,https://indico.cern.ch/event/587955/contributions/2937587/,Towards full electromagnetic physics vectorization in the GeantV transport framework,"Marilena Bandieramonte, ",https://indico.cern.ch/event/587955/contributions/2937587/attachments/1680468/2706946/EMPhysVectorization_GeantV_MB.pdf
2018,https://indico.cern.ch/event/587955/contributions/2937431/,Towards the integrated ALICE Online-Offline (O2) monitoring subsystem,"Adam Wegrzynek, Vasco Chibante Barroso, Costin Grigoras, Andres Gomez Ramirez, Gioacchino Vino, ",https://indico.cern.ch/event/587955/contributions/2937431/attachments/1678739/2706702/CHEP-2018.pdf
2018,https://indico.cern.ch/event/587955/contributions/2938149/,Writing ROOT Data in Parallel with TBufferMerger,"Guilherme Amadio, Danilo Piparo, Philippe Canal, Enrico Guiraud, ",https://indico.cern.ch/event/587955/contributions/2938149/attachments/1683840/2706608/Writing_ROOT_Data_in_Parallel_with_TBufferMerger.pdf
2018,https://indico.cern.ch/event/587955/contributions/3080556/,A modular software framework for test-beam data analysis,"Bartlomiej Rachwal, ",https://indico.cern.ch/event/587955/contributions/3080556/attachments/1689251/2717529/TbGaudi_Sofia_talk.pdf
2018,https://indico.cern.ch/event/587955/contributions/2937588/,A top to bottom framework approach to vectorization,"Andrei Gheata, ",https://indico.cern.ch/event/587955/contributions/2937588/attachments/1679285/2706797/CHEP18_GV_vectorization.pdf
2018,https://indico.cern.ch/event/587955/contributions/2937417/,CRIC: a unified information system for WLCG and beyond,"Alexey Anisenkov, Julia Andreeva, Alessandro Di Girolamo, Salvatore Di Guida, Panos Paparrigopoulos, Aresh Vedaee, ",https://indico.cern.ch/event/587955/contributions/2937417/attachments/1683971/2706922/CRIC_CHEP.pdf
2018,https://indico.cern.ch/event/587955/contributions/2937217/,Cyber security detection and monitoring at IHEP private cloud for web services,"Tian Yan, Shan Zeng, Mengyao Qi, Qingbao Hu, Qi Fazhi, ",https://indico.cern.ch/event/587955/contributions/2937217/attachments/1681193/2707034/CHEP-2018-yant_v2.pdf
2018,https://indico.cern.ch/event/587955/contributions/2952520/,Developing a Declarative Analysis Language: LINQToROOT,"Gordon Watts, ",https://indico.cern.ch/event/587955/contributions/2952520/attachments/1678345/2706994/2018-07-10_-_Analysis_Languages.pdf
2018,https://indico.cern.ch/event/587955/contributions/2936877/,EventDB: an event indexer and caching system for BESIII experiment,"Yaodong Cheng, ",https://indico.cern.ch/event/587955/contributions/2936877/attachments/1678286/2706886/EventDB_CHEP2018.pdf
2018,https://indico.cern.ch/event/587955/contributions/2935731/,Improving the use of data quality metadata via a partnership of technologies and resources between the CMS experiment at CERN and industry,"Adrian Alan Pol, Colin Jessop, Gianluca Cerminara, Jean-Roch Vlimant, Maurizio Pierini, Michael Andrews, Nabarun Dev, Nancy Marinelli, Tanmay Mudholkar, Virginia Azzolini, ",https://indico.cern.ch/event/587955/contributions/2935731/attachments/1682168/2706380/CHEP2018_Azzolini.pdf
2018,https://indico.cern.ch/event/587955/contributions/2936815/,Echo - Experiences running an erasure coded object store,"Alastair Dewhurst, George Vasilakakos, Tom Byrne, Alison Packer, Rob Appleyard, Bruno Canning, ",https://indico.cern.ch/event/587955/contributions/2936815/attachments/1679215/2707374/Echo_CHEP_v4.pdf
2018,https://indico.cern.ch/event/587955/contributions/2937564/,Machine learning at the Cosmic Frontier,"Christopher Tunnell, ",https://indico.cern.ch/event/587955/contributions/2937564/attachments/1684208/2707652/tunnell_ml_cf.pdf
2018,https://indico.cern.ch/event/587955/contributions/2937272/,Minimising wasted CPU time with interruptible LHCb Monte Carlo,"Andrew McNab, Stefan Roiser, Marco Clemencic, Beat Jost, ",https://indico.cern.ch/event/587955/contributions/2937272/attachments/1681950/2707400/20180710-mcnab-lhcb-interrupt.pdf
2018,https://indico.cern.ch/event/587955/contributions/2937888/,Next Generation of HEP CPU Benchmarks,"Domenico Giordano, Michele Michelotto, Manfred Alef, ",https://indico.cern.ch/event/587955/contributions/2937888/attachments/1679462/2707420/CHEP-2018-HEP-benchmarking.pdf
2018,https://indico.cern.ch/event/587955/contributions/2937592/,Synergy between the tracker layer layout and track reconstruction in collider environment with high pileup,"Slava Krutelyov, Matevz Tadel, Avi Yagil, Mario Masciovecchio, Frank Wuerthwein, Giuseppe Cerati, ",https://indico.cern.ch/event/587955/contributions/2937592/attachments/1683961/2707577/tkLayoutCHEP18_v0.pdf
2018,https://indico.cern.ch/event/587955/contributions/2938036/,The core software framework for the LHCb Upgrade,"Concezio Bozzi, Sebastien Ponce, Stefan Roiser, ",https://indico.cern.ch/event/587955/contributions/2938036/attachments/1681330/2701282/LHCbCoreSoftware.pdf
2018,https://indico.cern.ch/event/587955/contributions/2935709/,The design and performance of the ATLAS Inner Detector trigger in high pileup collisions at 13 TeV at the Large Hardon Collider,"Julie Hart Kirk, ",https://indico.cern.ch/event/587955/contributions/2935709/attachments/1678981/2706355/CHEP2018_JK_v4.pdf
2018,https://indico.cern.ch/event/587955/contributions/2937518/,A High-Precision Tracking Algorithm for Mass Reconstruction of Heavy-Ion Fragments in the R3B Experiment at FAIR,"Dmytro Kresan, Bastian Löher, Michael Heil, ",https://indico.cern.ch/event/587955/contributions/2937518/attachments/1678227/2695233/Kresan_CHEP2018.pdf
2018,https://indico.cern.ch/event/587955/contributions/2937390/,ATLAS Grid Workflow Performance Optimization,"Johannes Elmsheuser, Alessandro Di Girolamo, Andrej Filipcic, Antonio Limosani, Markus Schulz, David Smith, Andrea Sciaba, Andrea Valassi, ",https://indico.cern.ch/event/587955/contributions/2937390/attachments/1679350/2697368/s_100718.pdf
2018,https://indico.cern.ch/event/587955/contributions/2936828/,dCache - joining the noWORM storage club.,"Albert  Rossi, Dmitry Litvintsev, Marina Sahakyan, Olufemi Adeyemi, Patrick Fuhrmann, Paul Millar, Sibel Yasar, Tigran Mkrtchyan, Juergen Starek, Vincent Garonne, ",https://indico.cern.ch/event/587955/contributions/2936828/attachments/1682933/2706790/noworm_chep_v2.pdf
2018,https://indico.cern.ch/event/587955/contributions/2937543/,Deep Learning applied to the Cherenkov Telescope Array data analysis,"Mikael Jacquemont, Thomas Vuillaume, Alexandre Benoit, Gilles Maurin, Patrick Lambert, Giovanni Lamanna, ",https://indico.cern.ch/event/587955/contributions/2937543/attachments/1679301/2706971/GammaLearn_CHEP2018_Vuillaume.pdf
2018,https://indico.cern.ch/event/587955/contributions/2938144/,Evolution of the ALICE Software Framework for LHC Run 3,"Giulio Eulisse, Piotr Konopka, Mikolaj Krzewicki, Matthias Richter, David Rohr, Sandro Christian Wenzel, ",https://indico.cern.ch/event/587955/contributions/2938144/attachments/1675256/2705832/2018-7-chep-framework.pdf
2018,https://indico.cern.ch/event/587955/contributions/2935753/,Kalman Filter track reconstruction on FPGAs for acceleration of the High Level Trigger of the CMS experiment at the HL-LHC,"Sioni Paris Summers, ",https://indico.cern.ch/event/587955/contributions/2935753/attachments/1684108/2707286/ssummers_chep_kffpga.pdf
2018,https://indico.cern.ch/event/587955/contributions/2937728/,Sharing server nodes for storage and compute,"Ben Jones, Andrey Kirianov, Massimo Lamanna, Luca Mascetti, Gavin McCance, Herve Rousseau, Markus Schulz, David Smith, Havard Tollefsen, ",https://indico.cern.ch/event/587955/contributions/2937728/attachments/1682073/2707616/BatchOStoreCHEP18v4.pdf
2018,https://indico.cern.ch/event/587955/contributions/2936831/,A milestone for DPM (Disk Pool Manager),"Fabrizio Furano, Oliver Keeble, Andrea Manzi, Georgios Bitzes, ",https://indico.cern.ch/event/587955/contributions/2936831/attachments/1683997/2707005/DPM-CHEP2018.pdf
